Timestamps,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
3.5055350553505535,0.004485149826612472,0.002286360742492631,0.00219852268560552,0.0008786103030585413,0.00219852268560552,0.0008786103030585413
3.5977859778597785,0.004724254537812793,0.0023812373279671357,0.0022700533173406483,0.0008836647387823511,0.0022700533173406483,0.0008836647387823511
3.6900369003690034,0.004981228261577155,0.002489833186981188,0.0023534469656000517,0.0009002854881433989,0.0023534469656000517,0.0009002854881433989
3.782287822878229,0.005284937445282747,0.002640132317158791,0.002477647723931078,0.0009565382213765069,0.002477647723931078,0.0009565382213765069
3.874538745387454,0.005515640631815041,0.0027168134866027444,0.00252299828709489,0.0009371828423992833,0.00252299828709489,0.0009371828423992833
3.9667896678966788,0.005824209675130083,0.0028655188550462543,0.00264046060187112,0.0009879418298516561,0.00264046060187112,0.0009879418298516561
4.059040590405904,0.0061455633918889065,0.003023640936193291,0.0027650489645445614,0.0010462869451419556,0.0027650489645445614,0.0010462869451419556
4.1512915129151295,0.006508825325989306,0.0032194176935999587,0.002925987243412082,0.0011405340987128286,0.002925987243412082,0.0011405340987128286
4.243542435424354,0.006815453658445117,0.003357975150765065,0.0030248382602039428,0.0011758857540972055,0.0030248382602039428,0.0011758857540972055
4.3357933579335795,0.0071624680663813335,0.0035330255205346414,0.003158730135321487,0.0012461288736670374,0.003158730135321487,0.0012461288736670374
4.428044280442805,0.007406135716677182,0.0036061143304564162,0.003184041783594892,0.0012128818816041058,0.003184041783594892,0.0012128818816041058
4.520295202952029,0.007666367435814934,0.0036930263286977295,0.003220798603077794,0.0011920004275957077,0.003220798603077794,0.0011920004275957077
